с2025-08-17 18:06:34,197 - __main__ - INFO - ������������ ��������� �������
    f = self._proactor.recv(self._ssock, 4096)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\asyncio\windows_events.py", line 463, in recv
    ov.WSARecv(conn.fileno(), nbytes, flags)
ConnectionResetError: [WinError 10054] Удаленный хост принудительно разорвал существующее подключение
2025-08-17 21:06:56,975 - telegram.ext - ERROR - Network Retry Loop (Bootstrap delete Webhook): Failed run number 126 of 0. Aborting.
Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\anyio\_core\_tasks.py", line 115, in fail_after
    yield cancel_scope
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_backends\anyio.py", line 115, in connect_tcp
    stream: anyio.abc.ByteStream = await anyio.connect_tcp(
                                   ^^^^^^^^^^^^^^^^^^^^^^^^
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 78, in handle_async_request
    stream = await self._connect(request)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 124, in _connect
    stream = await self._network_backend.connect_tcp(**kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_backends\auto.py", line 31, in connect_tcp
    return await self._backend.connect_tcp(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_backends\anyio.py", line 114, in connect_tcp
    with anyio.fail_after(timeout):
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\anyio\_core\_tasks.py", line 112, in fail_after
    with get_async_backend().create_cancel_scope(
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\anyio\_backends\_asyncio.py", line 456, in __exit__
    if current_task() is not self._host_task:
       ^^^^^^^^^^^^^^
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\asyncio\tasks.py", line 38, in current_task
    loop = events.get_running_loop()
           ^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: no running event loop

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", line 236, in handle_async_request
    response = await connection.handle_async_request(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 101, in handle_async_request
    raise exc
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 76, in handle_async_request
    async with self._request_lock:
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_synchronization.py", line 90, in __aexit__
    self._anyio_lock.release()
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\anyio\_backends\_asyncio.py", line 1838, in release
    if self._owner_task != current_task():
                           ^^^^^^^^^^^^^^
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\asyncio\tasks.py", line 38, in current_task
    loop = events.get_running_loop()
           ^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: no running event loop

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_baserequest.py", line 304, in _request_wrapper
    code, payload = await self.do_request(
                    ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_httpxrequest.py", line 273, in do_request
    res = await self._client.request(
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1540, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1629, in send
    response = await self._send_handling_auth(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1657, in _send_handling_auth
    response = await self._send_handling_redirects(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1694, in _send_handling_redirects
    response = await self._send_single_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1730, in _send_single_request
    response = await transport.handle_async_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_transports\default.py", line 394, in handle_async_request
    resp = await self._pool.handle_async_request(req)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", line 255, in handle_async_request
    await self._close_connections(closing)
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", line 343, in _close_connections
    with AsyncShieldCancellation():
         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_synchronization.py", line 203, in __init__
    self._backend = current_async_library()
                    ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_synchronization.py", line 30, in current_async_library
    environment = sniffio.current_async_library()
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\sniffio\_impl.py", line 93, in current_async_library
    raise AsyncLibraryNotFoundError(
sniffio._impl.AsyncLibraryNotFoundError: unknown async library, or not in async context

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_utils\networkloop.py", line 115, in network_retry_loop
    if not await do_action():
           ^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_utils\networkloop.py", line 93, in do_action
    return await action_cb()
           ^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_updater.py", line 685, in bootstrap_del_webhook
    await self.bot.delete_webhook(drop_pending_updates=drop_pending_updates)
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_extbot.py", line 1480, in delete_webhook
    return await super().delete_webhook(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 4783, in delete_webhook
    return await self._post(
           ^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 698, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 727, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_baserequest.py", line 197, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_baserequest.py", line 316, in _request_wrapper
    raise NetworkError(f"Unknown error in HTTP implementation: {exc!r}") from exc
telegram.error.NetworkError: Unknown error in HTTP implementation: AsyncLibraryNotFoundError('unknown async library, or not in async context')
2025-08-17 21:06:56,996 - __main__ - CRITICAL - КРИТИЧЕСКАЯ ОШИБКА ПРИ ЗАПУСКЕ: Unknown error in HTTP implementation: AsyncLibraryNotFoundError('unknown async library, or not in async context')
Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\anyio\_core\_tasks.py", line 115, in fail_after
    yield cancel_scope
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_backends\anyio.py", line 115, in connect_tcp
    stream: anyio.abc.ByteStream = await anyio.connect_tcp(
                                   ^^^^^^^^^^^^^^^^^^^^^^^^
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 78, in handle_async_request
    stream = await self._connect(request)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 124, in _connect
    stream = await self._network_backend.connect_tcp(**kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_backends\auto.py", line 31, in connect_tcp
    return await self._backend.connect_tcp(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_backends\anyio.py", line 114, in connect_tcp
    with anyio.fail_after(timeout):
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\anyio\_core\_tasks.py", line 112, in fail_after
    with get_async_backend().create_cancel_scope(
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\anyio\_backends\_asyncio.py", line 456, in __exit__
    if current_task() is not self._host_task:
       ^^^^^^^^^^^^^^
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\asyncio\tasks.py", line 38, in current_task
    loop = events.get_running_loop()
           ^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: no running event loop

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", line 236, in handle_async_request
    response = await connection.handle_async_request(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 101, in handle_async_request
    raise exc
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 76, in handle_async_request
    async with self._request_lock:
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_synchronization.py", line 90, in __aexit__
    self._anyio_lock.release()
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\anyio\_backends\_asyncio.py", line 1838, in release
    if self._owner_task != current_task():
                           ^^^^^^^^^^^^^^
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\asyncio\tasks.py", line 38, in current_task
    loop = events.get_running_loop()
           ^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: no running event loop

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_baserequest.py", line 304, in _request_wrapper
    code, payload = await self.do_request(
                    ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_httpxrequest.py", line 273, in do_request
    res = await self._client.request(
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1540, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1629, in send
    response = await self._send_handling_auth(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1657, in _send_handling_auth
    response = await self._send_handling_redirects(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1694, in _send_handling_redirects
    response = await self._send_single_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1730, in _send_single_request
    response = await transport.handle_async_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_transports\default.py", line 394, in handle_async_request
    resp = await self._pool.handle_async_request(req)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", line 255, in handle_async_request
    await self._close_connections(closing)
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", line 343, in _close_connections
    with AsyncShieldCancellation():
         ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_synchronization.py", line 203, in __init__
    self._backend = current_async_library()
                    ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_synchronization.py", line 30, in current_async_library
    environment = sniffio.current_async_library()
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\sniffio\_impl.py", line 93, in current_async_library
    raise AsyncLibraryNotFoundError(
sniffio._impl.AsyncLibraryNotFoundError: unknown async library, or not in async context

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\main.py", line 490, in main
    application.run_polling()
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_application.py", line 839, in run_polling
    return self.__run(
           ^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_application.py", line 1063, in __run
    updater_coroutine.close()
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_updater.py", line 296, in start_polling
    await self._start_polling(
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_updater.py", line 329, in _start_polling
    await self._bootstrap(
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_updater.py", line 708, in _bootstrap
    await network_retry_loop(
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_utils\networkloop.py", line 115, in network_retry_loop
    if not await do_action():
           ^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_utils\networkloop.py", line 93, in do_action
    return await action_cb()
           ^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_updater.py", line 685, in bootstrap_del_webhook
    await self.bot.delete_webhook(drop_pending_updates=drop_pending_updates)
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_extbot.py", line 1480, in delete_webhook
    return await super().delete_webhook(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 4783, in delete_webhook
    return await self._post(
           ^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 698, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 727, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_baserequest.py", line 197, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_baserequest.py", line 316, in _request_wrapper
    raise NetworkError(f"Unknown error in HTTP implementation: {exc!r}") from exc
telegram.error.NetworkError: Unknown error in HTTP implementation: AsyncLibraryNotFoundError('unknown async library, or not in async context')
2025-08-17 21:06:57,626 - __main__ - INFO - ==================================================
2025-08-17 21:06:57,626 - __main__ - INFO - Начало работы бота
2025-08-17 21:06:57,626 - __main__ - INFO - Токен Telegram: 84622...fLJ5Y
2025-08-17 21:06:57,626 - __main__ - INFO - Ключ Gemini: AIzaS...5c1Us
2025-08-17 21:06:57,626 - __main__ - INFO - ==================================================
2025-08-17 21:06:57,627 - __main__ - INFO - 🚀 Запуск бота...
2025-08-17 21:06:58,271 - __main__ - INFO - ✅ Обработчики зарегистрированы
2025-08-17 21:06:58,271 - __main__ - INFO - 🤖 Бот запущен и ожидает сообщений...
2025-08-17 21:07:02,279 - apscheduler.scheduler - INFO - Scheduler started
2025-08-17 21:07:02,280 - telegram.ext.Application - INFO - Application started
2025-08-17 21:07:13,031 - __main__ - INFO - Обработка /start от 6910816316 (@nikolaevalex2)
2025-08-17 21:07:17,561 - __main__ - INFO - Приветственное сообщение отправлено
2025-08-17 21:07:17,561 - __main__ - INFO - Обработка /start от 6910816316 (@nikolaevalex2)
2025-08-17 21:07:17,897 - __main__ - INFO - Приветственное сообщение отправлено
2025-08-17 21:07:19,817 - __main__ - INFO - Нажата кнопка menu_today пользователем 6910816316
2025-08-17 21:07:27,826 - __main__ - INFO - Статус ответа Gemini: 200
2025-08-17 21:07:27,826 - __main__ - INFO - Ответ получен (2719 символов)
2025-08-17 21:07:27,827 - __main__ - INFO - Получен ответ (2719 символов)
2025-08-17 21:07:34,191 - __main__ - INFO - Сообщение обновлено
2025-08-17 21:07:52,641 - __main__ - INFO - Нажата кнопка supplements пользователем 6910816316
2025-08-17 21:08:00,216 - __main__ - INFO - Статус ответа Gemini: 200
2025-08-17 21:08:00,216 - __main__ - INFO - Ответ получен (2180 символов)
2025-08-17 21:08:00,217 - __main__ - INFO - Получен ответ (2180 символов)
2025-08-17 21:08:07,320 - __main__ - ERROR - Ошибка обработки кнопки: Timed out
Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_transports\default.py", line 101, in map_httpcore_exceptions
    yield
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_transports\default.py", line 394, in handle_async_request
    resp = await self._pool.handle_async_request(req)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", line 256, in handle_async_request
    raise exc from None
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", line 236, in handle_async_request
    response = await connection.handle_async_request(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\connection.py", line 103, in handle_async_request
    return await self._connection.handle_async_request(request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\http11.py", line 136, in handle_async_request
    raise exc
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\http11.py", line 106, in handle_async_request
    ) = await self._receive_response_headers(**kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\http11.py", line 177, in _receive_response_headers
    event = await self._receive_event(timeout=timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_async\http11.py", line 217, in _receive_event
    data = await self._network_stream.read(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_backends\anyio.py", line 32, in read
    with map_exceptions(exc_map):
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpcore\_exceptions.py", line 14, in map_exceptions
    raise to_exc(exc) from exc
httpcore.ReadTimeout

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_httpxrequest.py", line 273, in do_request
    res = await self._client.request(
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1540, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1629, in send
    response = await self._send_handling_auth(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1657, in _send_handling_auth
    response = await self._send_handling_redirects(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1694, in _send_handling_redirects
    response = await self._send_single_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_client.py", line 1730, in _send_single_request
    response = await transport.handle_async_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_transports\default.py", line 393, in handle_async_request
    with map_httpcore_exceptions():
  File "C:\Users\Александр\AppData\Local\Programs\Python\Python311\Lib\contextlib.py", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\httpx\_transports\default.py", line 118, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ReadTimeout

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\main.py", line 412, in button_handler
    await query.edit_message_text(
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_callbackquery.py", line 266, in edit_message_text
    return await self._get_message().edit_text(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_message.py", line 3904, in edit_text
    return await self.get_bot().edit_message_text(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_extbot.py", line 1723, in edit_message_text
    return await super().edit_message_text(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 4294, in edit_message_text
    return await self._send_message(
           ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_extbot.py", line 630, in _send_message
    result = await super()._send_message(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 810, in _send_message
    result = await self._post(
             ^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 698, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\ext\_extbot.py", line 370, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\_bot.py", line 727, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Александр\PycharmProjects\Right_foodbot2\.venv\Lib\site-packages\telegram\request\_baserequest.py", line 197, in post
    result = await self._request_wrapper(
